player_url,id,name,continent,tournaments,scrape_time
https://liquipedia.net/halo/EL_ToWn,eL ToWn,Visal Mohanan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Elamite,Elamite,Kyle Elam,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Eli_Elite,Eli Elite,Eli Xavier Ruiz,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Enable,Enable,Ian Wyatt,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Envore,Envore,Torez Broyles,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Falcated,Falcated,Michael Garcia,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Fantasy,Fantasy,Raul Castillo,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/FearItSelf,FearItSelf,Justin Kats,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Flamesword,Flamesword,Michael Chaves,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Flamez,Flamez,Daniel Marc Young,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/FlexRainZ,FlexRainZ,Kadir Yeles,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Flurriously,Flurriously,Ivan Ortega-Nguyen,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/FormaL,FormaL,Matthew Piper,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Fragou7,Fragou7,Charlie McLaughlin,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Fragxr,Fragxr,Sonny Marchaland,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Frosty,Frosty,Bradley Bergstrom,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Fuzion,Fuzion,Scott Findlay,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Gabriel,Gabriel,Gabriel Funes-Soto,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Gambino,Gambino,Nivert Hernández,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Gandhi,Gandhi,Scott Lussier,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/GH057ayame,GH057ayame,Eric Hewitt,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Gilk3y,Gilk3y,Chris Gilkey,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/GoldStar,GoldStar,Brian Pennington,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Goofy,Goofy,Faisal Khan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/GuN_ShoT,GuN ShoT,Matthew Kimbrell,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Haines,Haines,Matt Haines,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Havoc,Havoc,Liam Peck,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Heinz,Heinz,Richie Heinz,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Hoaxer,Hoaxer,Emanuel Lovejoy,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Hollers,Hollers,Jake Holloway,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Huke,Huke,Cuyler Garland,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/HuNteR_Jjx,HuNteR Jjx,Justin Roebuck-Joseph,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Hysteria,Hysteria,Jacob Reiser,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/IGotUrPistola,iGotUrPistola,Justin Deese,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Jimbo,Jimbo,James Bradbrook,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Junior,Junior,Ryan Dunkley,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Juziro,Juziro,Joey Bartholomay,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Karma,Karma,Ben Jackson,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Karmea,Karmea,Jason Morales,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/KillerN,KillerN,Nick Urso,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Kimbo,Kimbo,Robert Earl El-Zein Faulk,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/KingJay,KingJay,Jay,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/KingNick,KingNick,Nick Panzella,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/KrYsTaLx,KrYsTaLx,Christopher Madeleine,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Laaylox,Laaylox,Eduardo Torres,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Legend,Legend,Sean Hinsinger,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Legit,Legit,Bryan Rizzo,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lethal,Lethal,Harry Thomas,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/LethuL,LethuL,Tony Campbell Jr.,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Leuor,Leuor,Leo Urgell,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Looney,Looney,Darren Pritchard,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lqgend,Lqgend,Kaci Sabri,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lucid,Lucid,Tommy Wilson,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Luderk,Luderk,Carlos Arias,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lunchbox,Lunchbox,Jason Brown,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lunchy,Lunchy,Xavier Lang,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Lunny,Lunny,Casey Lunn,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Madsy,Madsy,Madison Stone,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Magico,Magico,Víctor Vidal,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/MaNiaC,MaNiaC,Nick Kershner,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Manny,Manny,Emmanuel Lombert,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Mikwen,Mikwen,Austin McCleary,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Minds,Minds,"",North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Mobius,Mobius,Francisco Adriano,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Momentum,Momentum,Adam,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Monkey,Monkey,Lukas Buchner,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/MoNsTcR,MoNsTcR,Chance Duncan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Morguhhh,Morguhhh,Peter Brussee,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Mose,Mose,Luciano Calvanico,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/MuNoZ,MuNoZ,Gilbert Muñoz,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Musa,Musa,Douglas Musa,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Naded,Naded,Brett Leonard,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Name,Name,Chris Jimenez,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Nebula,Nebula,Dillon Myslinski,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Neighbor,Neighbor,Mason Cobb,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Nemassist,Nemassist,Kyle Kubina,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Neptune,Neptune,Travis McCloud,North_America,,2021-12-31T12:50:26Z
